"푸렁통구멍, 생것",77,80.9,17.4,0.2,0.2,-,0,-,1,-,-,-
"풀반지, 생것",164,70.8,16.9,10.1,0.2,-,-,-,-,-,-,-
"피라미, 생것",105,77.4,18.5,2.8,0.2,-,-,53,0,-,-,-
"학공치, 생것",94,78.7,17.8,1.7,0.7,-,0,-,1,-,-,-
"학공치, 조미하여 말린것",339,15,59.1,2,17.7,-,-,-,0,-,-,-
"향어, 생것",174,70.5,16.8,11.2,0.3,-,-,-,1,-,-,-
"홍감펭, 생것",107,78.2,16.7,3.9,0.2,-,-,-,-,-,-,-
"홍어, 생것",88,77.5,19.6,0.5,0,-,-,222,0,-,-,-
"홍치, 생것",94,78.2,18.9,1.4,0.1,-,-,-,1,-,-,-
"황매퉁이, 생것",98,77.3,20,1.3,0.1,-,-,-,1,-,-,-
"황새치, 생것",82,81,17,1,0,-,-,-,2,-,-,-
"황새치, 구운것",172,68.26,23.45,7.93,0,0,0,97,0,22774,78,0.056
"황새치젓, 염절임",121,53.1,15.7,4.8,2.7,-,-,7683,0,-,-,-
"황어, 생것",95,78.5,18.3,1.8,0.2,-,-,45,tr,-,-,-
"횟대, 빨간횟대, 생것",75,81.1,17.1,0.1,0.3,-,0,-,0,-,-,-
"히메치, 생것",99,76.7,20.9,1.1,0,-,-,-,1,-,-,-
"가리비, 생것",80,81.6,15.18,1.73,0,0.22,0,735,2,-,33.72,0.02
"가리비, 말린것",352,14.1,77.6,0.4,4.4,-,-,2300,-,-,-,-
"가리비, 삶은것",100,76.8,17.6,1.9,1.9,-,0,250,2,-14780,52,-
"가리비, 튀긴것",216,58.44,18.07,10.94,10.13,-,-,464,2.3,26998,54,-
"가리비, 통조림",112,71.8,21.6,0.3,4.4,-,-,500,-,-,-,-
"가리비, 관자, 생것",105,74.2,20.8,0.8,2.4,-,-,-,3,-,-,-
"가리비, 관자, 삶아서 말린것",322,17.1,65.7,1.4,7.6,-,0,2500,0,-55180,150,-
"가리비, 관자, 냉동",105,-,20.8,0.8,2.4,-,-,254,3,-,-,-
"가리비, 국자가리비, 생것",59,84.9,10.8,0.8,1.5,-,0,450,Tr,-9072,33,-
"가리비, 비단가리비, 생것",76,81,14.5,1,1.4,-,-,-,1,-,-,-
"가리비, 큰가리비, 생것",60,85.5,12.3,0.82,0,0.2,0,371,0,8616,10.93,0.02
"각시수랑, 생것",70,80,15,0.3,0.9,-,-,-,-,-,-,-
"고둥, 갈색고리돼지고둥, 생것",92,76.9,16.1,0.7,4.3,-,-,-,-,-,-,-
"고둥, 갈색띠매물고둥, 생것",78,79.2,15.1,0.2,3,-,0,-,2,-,-,-
"고둥, 관절매물고둥(보라골뱅이), 생것",103,74.2,17.7,1.1,4.5,-,0,0,1,-,-,-
"고둥, 긴고둥(긴뿔고둥), 생것",116,73.6,17.2,2.7,4.8,-,-,215,2,-,-,-
"고둥, 나팔고둥, 생것",110,73.8,15.9,3,3.9,-,-,217,2,-,-,-
"고둥, 두드럭고둥, 생것",88,77,14.2,0.7,5.5,-,-,-,-,-,-,-
"고둥, 매끈이고둥, 생것",109,72.6,22.5,0.4,2.3,-,0,-,3,-,-,-
"고둥, 물레고둥, 생것",88,76,17.1,0.3,3.2,-,0,-,2,-,-,-
"고둥, 민허리돼지고둥, 생것",104,75.7,16.5,2.4,3.2,-,-,-,2,-,-,-
"고둥, 보말고둥, 생것",92,78.2,14.6,2.2,2.6,-,-,-,2,-,-,-
"고둥, 보말고둥, 삶은것",105,74.5,18.4,0.7,5.3,-,-,446,0,-,-,-
"고둥, 비단고둥, 생것",94,75.3,17,1.2,2.8,-,-,-,2,-,-,-
"고둥, 세고리물레고둥, 생것",74,79.2,15,0.1,2.4,-,-,-,-,-,-,-
"고둥, 위고둥, 생것",66,83.7,11.2,1.5,1.1,-,-,-,2,-,-,-
"고둥, 조각매물고둥, 생것",125,72.5,17.7,3.6,4.4,-,-,-,2,-,-,-
"고둥, 콩깍지고둥, 생것",100,74.5,19.7,0.5,3,-,-,-,2,-,-,-
"고둥, 털탑고둥, 생것",143,67,20.7,3.7,5.5,-,-,-,2,-,-,-
"고둥, 피뿔고둥, 생것",109,71.7,17.9,0.2,8,-,0,-,4,-,-,-
"굴, 냉동",95,-,10,3.6,5.1,-,-,-,5,-,-,-
"굴, 튀긴것(튀김옷)",199,64.72,8.77,12.58,11.62,-,-,417,3.8,8387,71,-
"굴, 통조림",87,81.4,14.7,2.7,0,-,-,378,0,-,-,-
"굴, 훈제통조림",301,54.4,13.9,24.4,5.6,-,-,600,0,-,-,-
"굴, 석굴, 생것",63,84.6,8.9,1.2,3.7,-,-,232,5,-,-,-
"굴, 참굴, 생것",81,80.3,9.66,2.19,5.27,0.97,0,480,-,9559,12.48,0.06
"굴, 참굴(양식), 생것",86,80.4,10.5,2.4,5.1,-,-,-,3,-,-,-
"굴, 토굴, 생것",80,80.6,10.2,1.8,5.3,-,-,-,4,-,-,-
"굴젓, 어리굴젓, 염절임",92,70.2,8.6,2.7,8.1,-,-,2374,1,-,-,-
"꼬막, 생것",63,82.9,12.6,0.3,1.6,-,0,-,3,-,-,-
"꼬막, 새꼬막, 생것",74,81.3,12.29,1.11,2.87,0.88,0,419,0,9722,11.38,0.03
"다슬기, 생것",77,81,11.9,1.2,4,-,-,-,-,-,-,-
"다슬기, 곳체다슬기, 생것",77,79.5,11.6,0.6,5.7,-,-,-,-,-,-,-
"다슬기, 띠구슬다슬기, 생것",116,70.1,16.9,0.6,9.8,-,-,-,-,-,-,-
"다슬기, 염주알다슬기, 생것",110,71.3,12.7,1.4,11.2,-,-,-,-,-,-,-
"다슬기, 좀주름다슬기, 생것",88,76.7,14,0.5,6,-,-,-,-,-,-,-
"다슬기, 참다슬기, 생것",75,79.5,12.3,0.4,4.9,-,-,-,-,-,-,-
"다슬기, 주름다슬기, 생것",97,75.7,14.2,1.6,5.6,-,-,-,-,-,-,-
"담치, 지중해담치, 생것",54,85.3,8.9,0.5,2.9,-,-,-,-,-,-,-
"담치, 진주담치, 생것",74,81.2,10.3,1.1,5.1,-,-,-,3,-,-,-
"담치, 진주담치, 구운것",172,61.15,23.8,4.48,7.39,-,0,369,13.6,21983,56,-
"담치, 진주담치(양식), 생것",83,79.9,11.9,1.7,4.4,-,-,-,2,-,-,-
"대수리, 생것",111,74.3,18.8,2.6,1.9,-,-,-,3,-,-,-
"대합, 북방대합, 생것",62,83.8,12,0.8,1,-,-,-,2,-,-,-
"동죽, 생것",68,82.7,11.8,1.6,0.9,-,-,-,1,-,-,-
"맛, 붉은맛(큰죽합), 생것",95,77.3,16.1,1.8,2.5,-,-,-,2,-,-,-
"바지락, 생것",73,80.4,12.27,0.93,3.2,0.75,0,383,2,6339,11.05,0.03
"바지락, 말린것",349,10.4,74,3.7,0,-,-,-,-,-,-,-
"바지락, 장조림",237,30.4,24.8,2.1,29.1,-,-,-,0,-,-,-
"바지락, 통조림",95,7.9,15.2,2.4,2.1,-,-,-,-,-,-,-
"바지락, 조미통조림",110,69.9,16,0.8,8.8,-,-,-,-,-,-,-
"바지락, 양식, 생것",68,82.2,13,1.1,0.7,-,-,370,2,-,-,-
"바지락젓, 염절임",51,76.5,8.5,1,1.5,-,-,-,1,-,-,-
"백합, 생것",73,79.9,11.7,1,3.6,-,-,-,3,-,-,-
"백합, 삶은것",89,78.6,14.9,1.5,2.9,-,0,490,1,-12460,79,-
"백합, 구운것",77,79.8,13.3,1,2.8,-,0,770,2,-10970,65,-
"백합, 조미통조림",127,64.9,19.6,0.1,10.9,-,-,2100,-,-,-,-
"백합, 말백합, 생것",57,84.3,10.1,0.5,2.5,-,-,-,-,-,-,-
"소라, 생것",107,72.5,20.7,0.3,4,-,0,-,1,-,-,-
"소라, 통조림",127,64.9,19.6,0.1,10.9,-,-,-,0,-,-,-
"수랑, 생것",85,78.8,15.9,0.7,2.9,-,-,220,2,-,-,-
"오분자기, 생것",94,78.1,13.3,2.1,4.6,-,-,-,3,-,-,-
"우렁이, 논우렁이, 생것",72,80.6,10.5,1.4,3.8,-,-,81,0,-,-,-
"우렁이, 왕우렁, 생것",65,83.1,10.6,0.9,3.1,-,-,-,2,-,-,-
"우렁이, 큰구슬우렁이(골뱅이), 생것",70,80.4,9.8,1,4.9,-,-,-,1,-,-,-
"우렁이, 큰구슬우렁이(골뱅이), 통조림",86,78.4,14.9,0.7,4.1,-,-,523,0,-,-,-
"우렁이, 큰논우렁이, 생것",76,79.9,17.4,0.1,0.3,-,0,-,1,-,-,-
큰우슬우렁이(골뱅이) 무침,109,73.4,7.1,2,15.7,-,3.7,526,0,-,-,-
"재첩, 생것",93,77.5,12.5,1.9,5.8,-,-,390,2,-,-,-
"전복, 말린것",256,36,56,0.9,2.3,-,-,3000,-,-,-,-
"전복, 튀긴것",189,60.1,19.63,6.78,11.05,-,0,591,1.8,18227,94,-
"전복, 통조림, 삶은것",100,74.4,16.3,0.2,7.3,-,-,600,-,-,-,-
"전복, 조미통조림",133,63.1,14.7,0.1,17.9,-,-,900,-,-,-,-
"전복, 까막전복, 생것",85,78.4,14.3,0.7,4.5,-,-,-,2,-,-,-
"전복, 말전복, 생것",77,80.3,12.8,0.8,3.8,-,-,-,2,-,-,-
"전복, 참전복, 생것",90,77.2,15,0.7,5.1,-,-,-,2,-,-,-
"전복 부산물, 내장, 생것",148,70.4,18.5,7.6,0,-,-,-,-,-,-,-
"전복젓, 염절임",99,66,12.2,4.8,1,-,-,2000,-,-,-,-
"조개, 가무락조개, 생것",76,79.9,14.1,0.6,2.8,-,0,-,2,-,-,-
"조개, 개량조개, 생것",62,84,12,0.7,1.1,-,-,380,3,-,-,-
"조개, 개량조개, 말린것",277,26.3,54.2,2,7,-,-,-,2,-,-,-
"조개, 개조개, 생것",64,82.6,10.9,0.6,3,-,0,-,2,-,-,-
"조개, 떡조개, 생것",85,78.3,11.2,1,7.4,-,-,-,2,-,-,-
"조개, 맛조개, 생것",55,85.2,9.7,1,1.3,-,-,303,1,-,-,-
"조개, 맛조개, 말린것",346,12.3,57.9,4.8,14.4,-,-,-,0,-,-,-
"조개, 살조개, 생것",88,78.4,14.2,1.5,3.6,-,-,-,3,-,-,-
"조개, 새조개, 생것",114,73.9,21.5,1.9,1.3,-,-,100,2,-,-,-
"조개, 새조개, 말린것",295,23.8,61.1,1.5,5.2,-,-,-,0,-,-,-
"조개, 새조개, 조미하여 말린것",315,22,57.9,4.1,7.9,-,-,-,-,-,-,-
"조개, 왕우럭조개, 생것",100,76.6,16.4,2.2,2.7,-,-,330,2,-,-,-
"조개, 우럭, 생것",98,76.8,16.3,2,2.7,-,-,89,2,-,-,-
"조개, 접시조개, 생것",68,82.6,11.9,0.6,3,-,-,-,2,-,-,-
"조개, 진주조개, 생것",56,85.3,10.1,0.9,1.1,-,-,-,2,-,-,-
"조개, 키조개, 생것",57,86.5,10.3,1.1,0.8,-,-,260,2,-,-,-
"조개, 키조개, 패주, 생것",70,81.8,12.4,1.1,1.9,-,-,-,-,-,-,-
"조개, 키조개, 근육, 생것",92,76.4,18.6,0.2,2.7,-,-,-,-,-,-,-
"조개, 펄조개, 생것",72,81.4,9.4,1,6,-,-,-,2,-,-,-
"조개, 피조개, 생것",65,82.6,11.6,0.6,2.7,-,-,-,3,-,-,-
"조개, 피조개, 조미통조림",119,69,18,1.3,7.8,-,-,-,0,-,-,-
"조개, 피조개(양식), 생것",82,81.2,11.8,2.2,3,-,-,292,3,-,-,-
"홍합, 생것",82,79.7,13.8,1.2,3.1,-,-,-,4,-,-,-
"홍합, 삶아서 말린것",386,12.9,56.1,10.2,14.1,-,-,499,8,-,-,-
"홍합, 통조림",93,79.5,15.8,2.3,1.3,-,-,-,0,-,-,-
"가재, 갯가재, 생것",87,79.3,16.1,1.7,0.8,-,-,-,0,-,-,-
"가재, 갯가재, 삶은것",93,80.5,15.1,3,0.3,-,-,440,0,-,-,-
"가재, 바닷가재, 생것",124,74.1,15.5,5.1,3,-,-,124,2,-,-,-
"가재, 바닷가재, 찐것",82,79.37,16.77,1.2,0,0,0,97,0.9,16777,133,-
"개불, 생것",53,85.3,10.5,0.2,1.6,-,0,-,2,-,-,-
"게, 꽃게, 생것",77,80.6,16.19,0.7,0.43,0.41,0,418,0,16128,30.36,0.01
"게, 꽃게, 찐것",83,79.69,17.88,0.74,0,0,0,395,3.3,17030,97,0.014
"게, 닭게, 생것",70,82.3,15.2,0.5,0.1,-,-,-,tr,-,-,-
"게, 닭게, 삶은것",74,80,16.1,0.3,0.6,-,-,-,-,-,-,-
"게, 대게, 생것",85,79.7,17.4,1,0.5,-,-,475,0,-,-,-
"게, 대게, 삶아서 말린것",316,18.2,66.7,2.6,2,-,-,-,1,-,-,-
"게, 대게, 삶은것",69,82.5,15,0.6,0.1,-,0,240,Tr,-13110,61,-
"게, 대게, 통조림",73,81.1,16.3,0.4,0.2,-,0,670,0,-14150,70,-
"게, 대게, 영덕, 생것",60,86.9,8.4,2.6,0.1,-,-,475,0,-,-,-
"게, 민꽃게, 생것",85,79.3,14.8,1.6,2,-,-,-,-,-,-,-
"게, 반게, 생것",70,75.7,12.3,1.6,0.8,-,-,130,0,-,-,-
"게, 방게, 생것",66,76.9,11.9,1.3,0.9,-,-,134,0,-,-,-
"게, 왕게, 생것",67,83,13.7,0.7,0.6,-,-,550,tr,-,-,-
"게, 왕게, 삶은것",80,80,17.5,0.5,0.3,-,0,310,Tr,-15210,53,-
"게, 주름송편게, 생것",87,78.4,18.8,0.3,1.1,-,-,-,-,-,-,-
"게, 참게, 생것",171,70.7,14.4,12,0.2,-,-,-,1,-,-,-
"대게, 붉은대게, 생것",49,87,10.5,0.3,0.3,-,-,-,-,-,-,-
게맛살,118,68.5,10.6,0.1,18.6,-,-,792,0,-,-,-
"게젓, 닭게젓, 염절임",61,50,12.2,0.6,0.8,-,-,-,0,-,-,-
"군소, 생것",36,90.1,5.8,1,0.5,-,-,-,1,-,-,-
"군소, 풍선군소, 생것",43,88.4,7.7,0.9,0.5,-,-,-,1,-,-,-
"꼴뚜기, 생것",78,81.6,13.6,1.8,1,-,-,152,tr,-,-,-
"꼴뚜기, 삶아서 말린것",285,27.2,51.3,6.6,1.7,-,-,1060,1,-,-,-
"꼴뚜기, 불똥꼴뚜기, 생것",91,77.5,14.4,3,0.6,-,-,170,-,-,-,-
"꼴뚜기, 불똥꼴뚜기, 삶은것",104,78.1,17.7,2.9,0.4,-,0,240,Tr,-13310,380,-
"꼴뚜기, 불똥꼴뚜기, 조린것",260,39.8,27,6.7,22.9,-,0,1200,0,-,390,-
"꼴뚜기, 불똥꼴뚜기, 조미훈제",325,23,43.1,7.5,21.3,-,0,1500,0,-,930,-
"꼴뚜기, 창꼴뚜기, 생것",70,82.7,14.7,0.5,0.8,-,-,-,-,-,-,-
"꼴뚜기젓, 염절임",88,57.2,16,2,0.3,-,-,1436,0,-,-,-
"꼴뚜기젓, 양념, 염절임",115,67.2,9.6,1.8,14.8,-,-,1687,4,-,-,-
"낙지, 생것",59,82.3,12.99,0.43,-,0.2,0,479,-,9827,20.98,0.01
"낙지, 세발낙지, 생것",55,86.6,11.5,0.6,0.1,-,-,227,0,-,-,-
"멍게, 생것",79,80.9,7.3,2,7.8,-,-,-,2,-,-,-
"멍게, 끈멍게, 생것",64,84,7.4,1.5,5,-,-,-,2,-,-,-
"멍게, 붉은멍게, 생것",77,82.2,9.2,2.6,3.7,-,-,-,2,-,-,-
"멍게, 양식, 생것",75,82.7,8.7,2.1,4.9,-,-,1300,3,-,-,-
"문어, 생것",74,81.5,15.5,0.8,0.2,-,-,211,tr,-,-,-
"문어, 말린것",349,13.8,72,3.1,3.6,-,-,815,0,-,-,-
"문어, 삶은것",99,76.2,21.7,0.7,0.1,-,0,230,Tr,-17420,150,-
"문어, 대문어, 생것",59,85.4,12.2,0.6,0.3,-,-,-,-,-,-,-
"문어, 참문어, 생것",56,84.4,12.7,0.2,0.1,-,-,-,-,-,-,-
"미더덕, 생것",45,87.6,4.3,1.2,4.1,-,0,-,4,-,-,-
"미더덕, 주름미더덕, 생것",54,84.7,9,0.7,2.3,-,-,-,-,-,-,-
"새우, 가시발새우, 생것",72,81.7,15.2,0.5,0.6,-,0,-,0,-,-,-
"새우, 각시흰새우, 생것",85,77.8,15.7,1.6,1,-,-,-,2,-,-,-
"새우, 긴뿔천길새우, 생것",93,77.3,20,0.8,0,-,-,-,tr,-,-,-
"새우, 꽃새우, 생것",114,67.5,22,2,0.6,-,-,-,0,-,-,-
"새우, 꽃새우, 삶아서 말린것",306,18,55.5,5.9,4.1,-,0,3500,0,-,-,-
"새우, 꽃새우, 냉동",114,-,22,2,0.6,-,-,-,-,-,-,-
"새우, 꽃새우, 찐것",119,71.56,22.78,1.7,1.52,0,0,947,0,24210,211,0.035
"새우, 꽃새우, 튀긴것(튀김옷)",242,52.86,21.39,12.28,11.47,0.8,0.4,344,1.5,21555,138,-
"새우, 꽃새우, 장조림",234,30.9,25.9,2.6,25.8,-,-,-,0,-,-,-
"새우, 닭새우, 생것",88,79.1,17,1.2,1.3,-,-,130,2,-,-,-
"새우, 대하, 생것",83,80,18.1,0.6,0.1,-,-,120,1,-,-,-
"새우, 대하, 말린것",358,13.7,62.4,3.5,15.6,-,-,620,0,-,-,-
"새우, 물렁가시붉은새우, 생것",84,79.3,18,0.5,0.6,-,-,-,-,-,-,-
"새우, 보리새우, 생것",71,82.8,15.1,0.7,0.1,-,-,140,1,-,-,-
"새우, 보리새우, 삶은것",124,69.3,28.2,0.5,Tr,-,0,200,Tr,-27230,240,-
"새우, 부채새우, 생것",66,84.1,13.7,0.8,0,-,-,362,1,-,-,-
"새우, 시바새우, 생것",94,77.2,20.1,0.9,0.1,-,-,270,1,-,-,-
"새우, 시바새우, 삶아서 말린것",299,17.3,54.4,6.2,2.9,-,-,-,0,-,-,-
"새우, 시바새우, 조미하여 말린것",320,17.4,28.5,2,46.7,-,0,-,0,-,-,-
"새우, 시바새우, 통조림",100,74,21.5,0.7,0.6,-,-,540,0,-,-,-
"새우, 젓새우, 생것",62,64.9,9.6,1.2,2.6,-,-,360,2,-,-,-
"새우, 젓새우, 조린것",233,35,19.1,1.8,35.1,-,-,2700,0,-,120,-
"새우, 징거미새우, 생것",91,78.8,18.3,1.4,0,-,-,-,1,-,-,-
"새우, 철모새우, 생것",91,77.9,18.5,0.9,0.9,-,-,-,-,-,-,-
"새우, 펄닭새우, 생것",62,84.6,13.2,0.6,0,-,-,-,1,-,-,-
"새우, 흰다리새우, 생것",98,75.9,21.17,0.89,-,-,0,122,0,19689,37.48,0.01
"새우 볶음, 말린것, 볶은것",331,27.5,23.4,13.4,28.5,-,2.1,981,0,-,-,-
"새우 부산물, 껍질, 생것",319,14.1,44,11.9,6.1,-,-,-,-,-,-,-
"새우 튀김용, 냉동",139,66.3,10.2,1.9,20.3,-,-,340,1,-,-,-
"새우 튀김용, 튀긴것",263,49.9,6.43,13.53,28.84,0.99,1.5,392,0,6078,34.27,0.19
"새우젓, 대때기젓, 토굴, 염절임",55,65.7,10.1,0.6,1.7,-,-,8155,0,-,-,-
"새우젓, 동백하젓, 토굴, 염절임",51,65.1,8.3,1,1.6,-,-,9173,0,-,-,-
"새우젓, 시바새우젓, 염절임",92,59.5,15.8,2.6,0.3,-,-,-,-,-,-,-
"새우젓, 염절임",131,58.4,16,0.3,15.4,-,-,-,0,-,-,-
"새우젓, 육젓, 토굴, 염절임",59,63.5,10.8,0.6,1.9,-,-,8791,0,-,-,-
"새우젓, 젓새우젓, 염절임",55,60.7,10.4,0.9,0.7,-,-,6200,0,-,-,-
"새우젓, 추젓, 염절임",49,65.4,9.1,0.6,1.2,-,-,9138,0,-,-,-
"새우젓, 추젓, 토굴, 염절임",48,66.1,8.9,0.5,1.5,-,-,8794,0,-,-,-
"새우젓, 오젓, 토굴, 염절임",59,62.8,10.8,0.4,2.5,-,-,8634,0,-,-,-
"성게, 생것",152,71.5,15.8,8.5,2,-,-,190,0,-,-,-
"성게, 통조림",140,68.4,14,5.1,8.9,-,-,-,0,-,-,-
"성게, 보라성게, 생것",177,65.6,16.1,8.7,7.6,-,-,-,0,-,-,-
"성게 부산물, 보라성게, 알",177,65.6,16.1,8.7,7.6,-,-,-,0,-,-,-
"성게젓, 염절임",134,55.6,21.4,2.8,4.4,-,-,680,0,-,-,-
"성게젓, 보라성게알젓, 염절임",147,61.2,18.3,4.5,7.3,-,-,-,0,-,-,-
"성게젓, 알젓, 염절임",105,65.8,9.2,1.5,13.4,-,-,4091,0,-,-,-
"오징어, 생것",94,78.3,18.84,1.44,0.16,0,0,199,0,14156,20.95,0.01
"오징어, 말린것",353,19.5,67.8,6.9,0.2,-,-,980,0,-,-,-
"오징어, 냉동",88,-,17,1.5,0.5,-,-,-,-,-,-,-
"오징어, 구운것",109,71.8,23.6,1,0.1,-,0,330,1,-20150,350,-
"오징어, 튀긴것",175,64.54,17.94,7.48,7.79,-,0,306,4.2,16681,260,-
"오징어, 조미, 구운것",308,23.3,40.1,3.7,26.6,-,-,1685,0,-,-,-
"오징어, 조미훈제",213,45.7,34.4,2,12.4,-,-,1228,0,-,-,-
"오징어, 포, 조미하여 말린것",297,26.1,63.5,2.7,0.4,-,-,930,0,-,-,-
"오징어, 갑오징어, 생것",76,82.4,15.1,1.2,0.1,-,-,214,tr,-,-,-
"오징어, 갑오징어, 말린것",340,18.5,66.8,4.7,3.2,-,-,-,0,-,-,-
"오징어, 살오징어, 생것",72,82.3,15.7,0.5,0.2,-,-,-,-,-,-,-
"오징어, 쇠갑오징어, 생것",79,80.6,16.9,0.7,0.2,-,-,-,-,-,-,-
"오징어, 참갑오징어, 생것",76,80.6,17.3,0.2,0.2,-,-,-,-,-,-,-
"오징어 튀김, 튀긴것",308,44.3,11.9,18.1,24.3,-,0.7,360,6,-,-,-
"오징어젓, 염절임",77,63.9,14.3,0.9,2,-,-,3907,0,-,-,-
"오징어젓, 양념, 염절임",125,64.8,12.3,2.3,13.3,-,-,2374,1,-,-,-
"오징어젓, 내장젓, 염절임",101,65.5,16,1.5,5,-,-,-,0,-,-,-
"오징어채 볶음, 볶은것",278,32.3,18.6,4.2,41.4,-,1.5,1161,4,-,-,-
"주꾸미, 생것",53,86.8,10.8,0.5,0.5,-,-,-,tr,-,-,-
"크릴, 생것",76,81.9,12.1,2.6,0.2,-,-,420,2,-,-,-
"크릴, 삶은것",104,78.1,17.7,2.9,0.4,-,0,240,Tr,-13310,380,-
크릴 페이스트,128,74,16.5,5.5,2,-,-,-,-,-,-,-
"한치, 생것",81,81.3,14.9,1.8,0.3,-,-,258,0,-,-,-
"해삼, 생것",24,91.8,3.7,0.4,1.3,-,-,1300,0,-,-,-
"해삼, 말린것",351,1.5,77.6,0.9,3,-,-,2842,0,-,-,-
"해삼, 염장",35,67.1,4.9,0.5,2.4,-,-,6000,0,-,-,-
"해삼젓, 염절임",33,67,5.5,0,2.5,-,-,-,0,-,-,-
"해삼젓, 내장젓, 염절임",45,80.1,7.7,1,0.8,-,-,4100,0,-,-,-
"해파리, 생것",6,96.9,1.3,0,0.1,-,0,-,-,-,-,-
"어묵, 찐어묵",115,70,9.75,1.09,16.53,1.78,0.3,760,0,9730,11.46,0.01
"어묵, 구운것",141,64,15.4,1.7,15.6,-,-,-,-,-,-,-
"어묵, 튀긴것",167,61.1,11.44,4.49,20.69,3.54,0.3,699,0,11264,19.62,0.07
"어묵, 게맛살 첨가",112,70.6,10.8,0.8,15.2,-,-,792,0,-,-,-
어묵 국물,3,99.1,0.09,0.15,0.4,0.26,-,66,0,58,0,0
어묵국,43,89.3,3.1,0.8,5.7,-,3.2,344,0,-,-,-
어육소시지,175,64,9.01,7.45,17.79,-,0,584,15.9,7623,20.36,0.04
"낙지젓, 염절임",160,57.3,10,1.36,27.09,11.38,-,1363,0,9246,83.03,0.01
"멍게젓, 염절임",139,61.6,9.25,1.19,22.95,12.25,-,1712,0,8874,23.32,0
"갈래곰보, 생것",12,93.5,0.9,0.2,4.6,-,-,380,tr,-,-,-
"곰피, 말린것",141,15.8,12.9,1.3,54.7,-,-,-,0,-,-,-
"곰피, 가루 ",129,7.9,10,1.4,51.4,-,-,-,-,-,-,-
"김, 김밥용김, 말린것",179,5.1,42.3,4.7,36.5,-,-,258,157,-,-,-
"김, 돌김, 말린것",165,10.4,35.5,1.7,43.3,-,-,-,71,-,-,-
"김, 맛김, 조미, 구운것",307,0.7,37.69,49.23,4.82,0.52,-,1299,78.11,25881,0,0.76
"김, 조선김, 말린것",163,10.4,41.8,1.5,36.4,-,-,859,16,-,-,-
"김, 참김, 생것",12,90.5,3.3,0.4,2,-,-,144,-,-,-,-
"김, 참김, 말린것",165,11.4,38.6,1.7,40.3,-,-,1294,93,-,-,-
"김, 참김, 구운것",174,4,43.3,0.9,41.7,-,-,491,106,-,-,-
"김, 초밥김, 말린것",151,12.9,32.7,0.8,40.9,-,-,120,21,-,-,-
"꼬시래기, 생것",17,89.1,1.8,0.2,6.2,-,-,75,9,-,-,-
"다시마, 생것",12,91,1.1,0.2,4.2,-,-,75,14,-,-,-
"다시마, 말린것",110,12.3,7.4,1.1,45.2,-,-,3100,18,-,-,-
"다시마, 염장",16,64.1,1.2,0.3,6,-,-,10854,0,-,-,-
다시마 육수,1,99.4,0.1,0,0.3,-,-,31,0,-,-,-
"다시마튀각, 튀긴것",228,1.6,3.6,23,58.8,-,-,1383,17,-,-,-
"대황, 말린것",145,11.3,7.3,0.2,64.5,-,-,2900,1,-,-,-
"뜸부기, 말린것",128,18.1,6.1,2.5,52.1,-,-,-,6,-,-,-
"매생이, 생것",39,84.3,3.88,3.29,8.19,0.07,6.5,104,0,4381,0.1,0.11
"매생이, 말린것",125,15.6,20.6,0.5,40.6,-,-,-,-,-,-,-
"모자반, 생것",15,86.2,1.8,0.2,5.2,-,0,-,-,-,-,-
"모자반, 말린것",129,10.2,15.2,1.7,45.7,-,-,-,2,-,-,-
"모자반, 가루 ",127,11.1,14,3.9,40.8,-,-,-,-,-,-,-
"모자반, 염장",18,62.9,3.1,0.2,5.4,-,-,-,3,-,-,-
"미역, 생것",18,87.6,3,0.3,5.1,-,-,610,15,-,-,-
"미역, 말린것",149,6.3,20.31,4.83,43.65,0,35.6,7535,0,17302,0,0.09
"미역, 가루 ",134,11.1,10.7,1.8,52.4,-,-,-,-,-,-,-
"미역, 염장",34,61.8,6,0.9,8.8,-,-,-,3,-,-,-
"미역, 염장, 데친것",35,61.8,6,0.9,9.3,-,-,13000,3,-,-,-
"미역, 줄기, 생것",14,88.1,1.8,0.2,4.6,-,-,520,12,-,-,-
"미역, 줄기, 염장 후 탈염, 삶은것",15,84.9,1.1,0.3,5.5,-,5.1,3100,0,-977,0,-
"미역, 양식, 생것",15,88.8,2.1,0.2,5,-,-,-,18,-,-,-
"미역, 자연산, 생것",12,91.2,1.68,0.29,3.7,0,3.6,361,7.5,1545,0.24,0
"미역튀각, 튀긴것",283,1.3,9.75,38.02,46.21,9.27,38.7,1038,0,8885,0,0.26
"불등풀가사리, 말린것",147,11.7,16.5,0.6,55.7,-,0,-,6,-,-,-
"비단풀, 말린것",153,15.9,12,0.2,64.1,-,-,-,-,-,-,-
"석묵, 말린것",38,15.3,9.6,0.2,9.1,-,0,-,0,-,-,-
"순채, 생것",22,87.4,2.5,0.7,7.1,-,0,-,97,-,-,-
"우뭇가사리, 생것",46,70.3,4.2,0.2,18.5,-,0,-,15,-,-,-
우뭇가사리묵,2,99,0.1,0,0.8,-,0,-,0,-,-,-
한천,154,20.1,2.3,0.1,74.6,-,0,-,0,-,-,-
"진두발, 말린것",119,3.7,2.5,1.5,53.5,-,-,551,1,-,-,-
"청각, 생것",8,92.1,1.4,0.4,1.6,-,0,-,9,-,-,-
